🎦程响MV,#genre#
栗雅馨 - 说再见不应该在秋天 - 伴奏版,https://cfss.cc/api/kg/FC54DA9BEECE7F468918DA7FD8DC1696.mp4
栗雅馨 - 你的眼泪会说谎 - 伴奏版,https://cfss.cc/api/kg/7B3D6C5149A96503C23364CBBA2F84EA.mp4
栗雅馨 - 说再见不应该在秋天 - 伴奏版,https://cfss.cc/api/kg/D051A8C914A691B6DD68FFB0623FC792.mp4
栗雅馨 - 说再见不应该在秋天 - 伴奏版,https://cfss.cc/api/kg/69B6269E185D749CACD38AFB633A0AC9.mp4
栗雅馨 - 女人的美男人的醉 - 伴奏版,https://cfss.cc/api/kg/7F7424724263778F8E0AD7096F4F4332.mp4

酷狗Mv-林灵
林灵 - 情义无价 - 伴奏版,https://cfss.cc/api/kg/F98A4ADA902F4DD0F621D5AF78FDAFFB.mp4
林灵 - 云破天开 电视剧<金剑雕翎>主题曲,https://cfss.cc/api/kg/C2B6945379D9ECB74C5BE1A47500622A.mp4
林灵 - 情义无价 - 影视版,https://cfss.cc/api/kg/57BBC05FE727D5AF6F95687BA9FE6737.mp4
林灵 - 原乡人 现场版,https://cfss.cc/api/kg/DAA108917C8697E00792C3A1C9FA0798.mp4
林灵 - 我家在哪里 现场版,https://cfss.cc/api/kg/CF3044B32C6FA20C99586F0F17D6E4B9.mp4
林灵 - 情意无价 - 伴奏版,https://cfss.cc/api/kg/4178069C6AE5B68D62751DA9FBA8F5F0.mp4
林灵 - 空白的日子 - 伴奏版,https://cfss.cc/api/kg/A0DB066F75C5354458B706C60CBE306A.mp4
珞の弋薇 - 【元龙】"你们俩关系不一般呀",https://cfss.cc/api/kg/0F038162285A772D306B41B70E00057F.mp4
林灵 - 金剑雕翎 - 伴奏版,https://cfss.cc/api/kg/91EF7385F0158E5E876775CF80827038.mp4
林灵 - 我只在乎你 现场版,https://cfss.cc/api/kg/50374F98674EC41DCE94AEF4C906F28A.mp4

酷狗Mv-杨采钰
杨采钰 - 少年英雄小哪吒 - 《哪吒传奇》动画片片尾曲,https://cfss.cc/api/kg/B7EA7360612937347D24CB72508BFAE9.mp4
爱在转瞬间 - 又糊又尬！《欢乐颂3》差评不断，刘涛蒋欣不再隐瞒，拒绝参演真相惊人！从现象级剧作到收视垫底，为何江疏影心甘情愿接棒？,https://cfss.cc/api/kg/D2545A7D06AB0C5EF3CAA0F651693E37.mp4
风之恋 - 这些耳熟能详的动漫主题曲，竟是他们唱的，当初愣是没听出来,https://cfss.cc/api/kg/A9FC41A07ACFD2CACC813626E3FB49D9.mp4
杨采钰 - 少年英雄小哪吒 - 伴奏版,https://cfss.cc/api/kg/7BDB30B90BC73378C8945DBAAA05E2AF.mp4
宝贝儿爱我 - 欢乐颂3：王安宇大义灭亲，竟亲自举报父亲李勋，方芷衡都吓傻,https://cfss.cc/api/kg/5E3C407D838A7F46FCEA23307261FF94.mp4
豆豆果 - 听听杨采钰童年和长大后唱少年英雄小哪吒这首歌有什么不同,https://cfss.cc/api/kg/0B9B8EECD80545B23F9138FB9CA99957.mp4
′夜夜大豆 - 《大江大河2》梁思申外公回国,https://cfss.cc/api/kg/46023D414947C43780A9423D3B7FA856.mp4
永恒的誓言 - 《大江大河2》甜蜜皆过往，“灰猫CP”终究是BE了！,https://cfss.cc/api/kg/2B45339B653121A0C230AA62F79ECBD3.mp4
天使爱唱歌联盟 - 《只有芸知道》：你是云，我是风，而我一生都在等你,https://cfss.cc/api/kg/F7D939B5578C5F462E02116EB86B051A.mp4
边缘浮萍 - 《欢乐颂3》官宣“新五美”江疏影、杨采钰、张佳宁、张慧雯、孙千,https://cfss.cc/api/kg/01C2B81960A25AA38F5D77D3B9602877.mp4

酷狗Mv-小树儿
儿歌 - 小树儿 - 伴奏版,https://cfss.cc/api/kg/C9CF5004CBC5A5ED3F18176D891AEA06.mp4
红苹果 - 碰碰狐儿歌，趣味儿童诗 - 快看！站着睡觉的小树！儿童启蒙儿童早教,https://cfss.cc/api/kg/8F122E4365574D65261305AFF87C48D7.mp4
nili火火 - 《童话故事： 爸爸和小树》#儿童故事 #幼儿睡前故事 #启蒙早教,https://cfss.cc/api/kg/6BD6E8B0E2DD2E927504F8AA142B87CE.mp4
贝瓦儿歌 - 小树叶,https://cfss.cc/api/kg/498FE8730ED1CF654D8B7E4D54DA862D.mp4
红苹果 - 贝瓦儿歌 《我是一只小小鸟》《我和小树来比赛》《唱给香港小朋友》儿歌联播,https://cfss.cc/api/kg/D8C0C9AD3962FBAC34DC3C361B68E37C.mp4
土味老爹 - 今夜的风儿轻，别让我伤心，我就躲在你家门外的小树林 #音乐人#热门,https://cfss.cc/api/kg/40BDF15ED0269CD83C7709B31A5854CC.mp4
音乐咖啡屋 - 今夜的风儿轻别让我伤心我就躲在你家门外的那片小树林,https://cfss.cc/api/kg/7D6685C0695304B38040D188748B950D.mp4
小蜜蜂 - 《荡秋千 》我来教你荡秋千 我比小树荡得高 热门儿歌,https://cfss.cc/api/kg/D8D599A9F92D82417AD92EF2D2465DF8.mp4
红苹果 - 贝瓦儿歌《小树叶》，春天的感觉！听完这首歌感觉一首清新自然风吹过,https://cfss.cc/api/kg/B8235BEE1F666109E5336403170B6D9B.mp4
红苹果 - 甜筒儿歌-小树叶，儿童早教益智启蒙,https://cfss.cc/api/kg/041A43111C1F12A6F39C9D01AEA202C6.mp4

酷狗Mv-潇潇潇潇如
潇潇潇潇如 - 缺氧 - 伴奏版,https://cfss.cc/api/kg/C9FE867EFFDD7564AC0E2335E51624FF.mp4
潇潇潇潇如 - 白羊 - 伴奏版,https://cfss.cc/api/kg/E5DB9B77BA037E56EBB44A21329481ED.mp4
爆爆公子 - 潇潇潇潇如《缺氧 (女声版)》饭制版,https://cfss.cc/api/kg/699EE732F5A315ED1AF3478E25892760.mp4
潇潇潇潇如 - 遥不可及的你 - 伴奏版,https://cfss.cc/api/kg/A0899468488BE762AE43E33D6B593FFF.mp4
潇潇潇潇如 - 复制的人生 - 伴奏版,https://cfss.cc/api/kg/41F609F41DF783787784D58D6A677CAF.mp4
潇潇潇潇如 - 起风了 - 伴奏版,https://cfss.cc/api/kg/D60153A031A5CD082214587AD747B2BA.mp4
潇潇潇潇如 - 造物主的孤独 - 伴奏版,https://cfss.cc/api/kg/9F86FC7BF45EFE080FF20B0D0CB7AB86.mp4
潇潇潇潇如 - 幻听 - 伴奏版,https://cfss.cc/api/kg/5B7A4417987DC4FF7C38BCF7D0BF99F5.mp4
潇潇潇潇如 - 白羊 - 伴奏版,https://cfss.cc/api/kg/C08C927186D264767CA396858AA49331.mp4
潇潇潇潇如 - 再也不会遇见第二个她 - 伴奏版,https://cfss.cc/api/kg/F562786E9C097FCC73F58421881017F6.mp4

酷狗Mv-红月
红月 - 不做你幸福的玫瑰 - KTV版,https://cfss.cc/api/kg/1DBE9E8D28222C88A1A39198ED8578EF.mp4
绝不辜负耳朵的动漫 - 狐妖小红娘五周年生日快乐！——《红月篇》个人向剪辑,https://cfss.cc/api/kg/6950B4D03243E1F69EF16FA65BC25126.mp4
红月、完玛三智 - 火焰情歌 - KTV版,https://cfss.cc/api/kg/CD7FDBDF8E0FFA2A0A0AA9066485F65C.mp4
红月 - 爱情骗子,https://cfss.cc/api/kg/260908DD3B3AE5C2FE9C2F3B26571A49.mp4
豆豆果 - 红月《越来越不懂》0.7X,https://cfss.cc/api/kg/0F8BF3E180BB16D6BD38832AB70D31D0.mp4
紅月 - 夏鳥の詩 -サマーバード-,https://cfss.cc/api/kg/CC960D4E1F3C205CCA767D500F66552C.mp4
红月 - 拉个勾说永远爱我 - 歌词版,https://cfss.cc/api/kg/774FA3497B8FE38BD319606582614F8D.mp4
何鹏、红月 - 不做你幸福的玫瑰 (DJ何鹏版) - 歌词版,https://cfss.cc/api/kg/75D9EB44DF378D5180FA86F12C5534E4.mp4
红月 - 朋友干了这杯酒,https://cfss.cc/api/kg/191D5ECFE320DBF1BC3728BD99FBC48F.mp4
红月 - 爱在歌唱,https://cfss.cc/api/kg/9B313A8367893BAE12A9D5AB423157B4.mp4

酷狗Mv-杨采妮
口喜口合 - 【超清晰】 李克勤 - 红日  杨采妮  1992  经典  MV,https://cfss.cc/api/kg/5FE45C45261471151619E630B7C0301B.mp4
杨采妮 - 不会哭于你面前 - KTV版,https://cfss.cc/api/kg/C3F0E1E6F7B7A9C4830FDC7B39CF2CDF.mp4
杨采妮 - 笑着流泪,https://cfss.cc/api/kg/B846D3A7C30FB1AAF2154ABFBD2D82C8.mp4
巫启贤、杨采妮 - 爱情来的时候,https://cfss.cc/api/kg/80579348803FBBC40EC99463D0BC014C.mp4
杨采妮 - 但愿你明白,https://cfss.cc/api/kg/820FA4EB96D765464389F45D8438F7BB.mp4
杨采妮 - 梁祝 - 伴奏版,https://cfss.cc/api/kg/EED3E93D91908DF08A39F50E56CCE01C.mp4
杨采妮 - 初恋,https://cfss.cc/api/kg/43517EB651F9708AA7CD3F2C4EA6CA28.mp4
杨采妮 - 不再伤心多一次,https://cfss.cc/api/kg/646A673222C4850639C93D8C8CF3B857.mp4
酷小毅 - 《小Q》终极预告：任达华和小Q最后一次穿越都市,https://cfss.cc/api/kg/4A84F65F198B823D1E54A5AC9345038C.mp4
神雕侠 - 《小Q》相守一生特辑：任达华会和导盲犬小Q擦出怎样的火花？,https://cfss.cc/api/kg/0ADC5FF8A267F12280E0180E5FEB8D74.mp4

酷狗Mv-陈熙珵
天天好歌 - 韩磊一首《向天再借五百年》气势磅礴，陈道明演绎的康熙精妙绝伦,https://cfss.cc/api/kg/2E3F85240B5FBB22A4F13B9A6AAAEEBC.mp4
李谷一、肖战、魏允熙、陈学冬、黄景瑜、钟楚曦、侯明昊、林允、张英席、宋祖儿、韩东君、蔡诚俊、王博文、陈美含、熊梓淇、陈都灵 - 我和我的祖国,https://cfss.cc/api/kg/96AD648895B744765929351CF698D8AC.mp4
黄朔、汪浚熙、王浩、张桂源、张函瑞、左奇函、TF家族-陈浚铭、张仲语 - Miracle + Pink Venom(舞蹈) - 2023TF家族新年音乐会现场,https://cfss.cc/api/kg/6740322DCA3B49E6B30679F084348D52.mp4
冰冻 - 内娱男团无门面？！一个视频带你看看内娱各大男团门面｜｜何洛洛任豪毕雯珺陈宥维王一博肖战黄旭熙丁程鑫刘耀文灵超 r1se 威神v时代少年团 ninepercent,https://cfss.cc/api/kg/419CD426BCE3372EDC5B980B30AFD504.mp4
熙儿会唱歌 - 《陈真》主题曲《大号是中华》，徐小明原唱，7080后应该都听过,https://cfss.cc/api/kg/2A09ABCBF0633BCE7E709DC0FDDEA11E.mp4
星辰若梦 - 西瓜《长生诀》     配上罗云熙，陈钰琪。美翻了！,https://cfss.cc/api/kg/78E9A6AE06F0E4FCAFD0B7BE5A47D413.mp4
月夜光洁 - 康熙王朝最经典的七分钟。陈道明演技、台词功力炸了,https://cfss.cc/api/kg/454C648257455E688B281CCC0C099FD0.mp4
残梦紫月 - 【伪还珠格格第二部】【全男版】全男神版设定【徐正曦罗云熙朱一龙徐海乔刘昊然杨洋陈星旭沈腾肖战季肖冰高瀚宇鹿晗马天宇查杰朱戬吴磊易烊千玺沈腾张彬彬冯绍峰】,https://cfss.cc/api/kg/F950EA488D148A39A34EB9CA80917121.mp4
一只白鹿 - #康熙王朝 大结局｜我还想再活五百年 #康熙 #康熙王朝陈道明 #陈道明,https://cfss.cc/api/kg/89DC73BFBF1597EB9A0EC9DFC51B5203.mp4
沙溢、宋宁、谷嘉诚、魏允熙、贾冰、张可盈、李丁、吴谨言、高晓攀、尤宪超、陈印泉、陈曦、刘维、张阳、侯振攀、金霏 - 卖汤圆 - 2020中央广播电视总台元宵晚会现场,https://cfss.cc/api/kg/13A324D62D872364305D0C55AAB8275E.mp4

酷狗Mv-mc小女神
小龙 - 【三上悠亚】在线cosplay鬼灭之刃~中文字幕,https://cfss.cc/api/kg/DD7281122D54F7EFD27B3336D4E21AEE.mp4
小龙 - 外国人看《舞蹈风暴》“惑心”极致的性感魅惑，中国女神太美了！,https://cfss.cc/api/kg/A58846081BA138B633A82AC377C95485.mp4
小龙 - 最新最in的ZUMBA尊巴健身舞蹈 La Fórmula BUENA 尊巴妙曲婀娜舞，三八妇女共欢腾！尊巴健身舞蹈视频送给女神们,https://cfss.cc/api/kg/98409DCB51C6D8EAA7FBCBA7AA43F4BD.mp4
左边的酷女神 - 超好玩的宝可梦服务器！进服就送6v智蛙！,https://cfss.cc/api/kg/38A1A313DDF2DA2193E76C21E364087A.mp4
小龙 - 【杨幂】斛珠夫人（又有新图了！）,https://cfss.cc/api/kg/68E079AFD61730F31D3F841518C43706.mp4
小龙 - 女士的法则：江疏影想偷偷亲彭昱畅一口，亲完之后彭彭满脸通红！,https://cfss.cc/api/kg/6532C091C05192FCF5DFC047039E5AB8.mp4
娱班长 - 女神大合集来啦~ #我的世界 #mc  @小周 @璐璐小游戏,https://cfss.cc/api/kg/E7A28D4CFC568CA87AB7815335FFA111.mp4
小龙 - 有一只猫上房顶了，就差揭瓦了哈哈•谢霆锋高圆圆路透•综艺百姓的味道•男神女神•电影一生一世•怒火重案邱刚敖疯批美人,https://cfss.cc/api/kg/FF8238758EE4DB6B3504F1262E7DBDA7.mp4
小龙 - 【郑琴心╳陈延迪】【心底CP】首次约会，看新预告，应该是琴心和迪迪，加油鸭~【心动的信号3】,https://cfss.cc/api/kg/B7AC2920535B8C26842E35A9B97D6151.mp4
女神们的小礼物 - 【我的世界1.13.2】原版生存EP22 溺尸刷怪塔-终于有三叉戟啦！,https://cfss.cc/api/kg/D62C386F1BE3D3613E3D964CE7596F4D.mp4

酷狗Mv-刘清池
百花蜜音乐 - 刘清池先生演奏双电子琴纯音乐《海韵》琴声悠扬旋律优美老歌回味,https://cfss.cc/api/kg/ECDE30878160487ABF28E6E023389443.mp4
春暖花开 - 《惜别的海岸》、演奏：刘清池。,https://cfss.cc/api/kg/0FCC3453095DCAB3112E8612EFDE5CDD.mp4
歪歌 - 凤飞沙,https://cfss.cc/api/kg/99F0A906652B0C4E087AB83D92A5B380.mp4
听音乐我快乐 - 高胜美一首经典老歌《流水年华》好听极了,https://cfss.cc/api/kg/5058AE1763D504B9A0976519CEB45FF2.mp4
日常音乐人 - 高胜美一首经典情歌《情人山》好听极了,https://cfss.cc/api/kg/6746FC176F69C46D704DA4EFC6CDDA89.mp4
高胜美 - 情人山 - KTV版,https://cfss.cc/api/kg/3F323B08274FD360BF814263889F1852.mp4
法拉利文 - STEREO,https://cfss.cc/api/kg/BF94E74384FF8B071F9789EF2B98BD57.mp4
孤独 - 冒险岛BGM - 修炼森林丨11种乐器一个人演奏丨Cover by Hoonjin PARK,https://cfss.cc/api/kg/D5DE166757B93DC6770171C65BB4AAD9.mp4
柠檬音乐汇 - 高胜美《为情所苦》，80年代记忆时代怀旧金曲流行经典！,https://cfss.cc/api/kg/13A041E544FEAF9023FF44A3F0AB38A3.mp4
訫薍 - Bahrom Nazarov - Onamdir丨最新MV已发布！,https://cfss.cc/api/kg/109DC6C8F12BE5986C06599E66486A65.mp4

酷狗Mv-陈姿彤
陈姿彤 - 战争世界,https://cfss.cc/api/kg/81921689CC4D1237BD0446212F2FAE16.mp4
陈姿彤 - 我的世界 - KTV版,https://cfss.cc/api/kg/4CA9CAA18449243773D84DDF6F7D5D46.mp4
陈姿彤 - 我的世界 - 伴奏版,https://cfss.cc/api/kg/56225AA0AB34F0C3580F5DE40A7DC2F2.mp4
陈姿彤 - 战争世界 - 伴奏版,https://cfss.cc/api/kg/99D665C8038A961A1BB3CC2B4D0AA734.mp4
陈姿彤 - U&ME - 伴奏版,https://cfss.cc/api/kg/DE6CC37A8E2B1A3EC74434139DE823FD.mp4
︵依然’想你 - 《我的世界》主播合唱团第二十九期 咻咻满 冯提莫 玄觞 小缘 管珩心 （cover：陈姿彤）,https://cfss.cc/api/kg/F9D0FB309D7124C4FD1B58F0B69888A8.mp4
紫霞女孩 - 【我的世界】清珏 男声翻唱,https://cfss.cc/api/kg/21722AD258EFC2DAC20EF7207B1C9563.mp4
陈姿彤 - 我的世界 - 伴奏版,https://cfss.cc/api/kg/0FF5FD95CB8510A5FC852FEA0BDE25E1.mp4
抖林壳战 - 【陈姿彤】我的世界 派米的绝望翻唱,https://cfss.cc/api/kg/AC0D9690DA418AB712EB62034EC310C5.mp4
雪天恋人 - 陈姿彤（黑白）-我的世界,https://cfss.cc/api/kg/4C9DB6EC435415B2A4FB9AE1FD83A3AD.mp4

酷狗Mv-陈姿彤
陈姿彤 - 战争世界,https://cfss.cc/api/kg/81921689CC4D1237BD0446212F2FAE16.mp4
陈姿彤 - 我的世界 - KTV版,https://cfss.cc/api/kg/4CA9CAA18449243773D84DDF6F7D5D46.mp4
陈姿彤 - 我的世界 - 伴奏版,https://cfss.cc/api/kg/56225AA0AB34F0C3580F5DE40A7DC2F2.mp4
陈姿彤 - 战争世界 - 伴奏版,https://cfss.cc/api/kg/99D665C8038A961A1BB3CC2B4D0AA734.mp4
陈姿彤 - U&ME - 伴奏版,https://cfss.cc/api/kg/DE6CC37A8E2B1A3EC74434139DE823FD.mp4
︵依然’想你 - 《我的世界》主播合唱团第二十九期 咻咻满 冯提莫 玄觞 小缘 管珩心 （cover：陈姿彤）,https://cfss.cc/api/kg/F9D0FB309D7124C4FD1B58F0B69888A8.mp4
紫霞女孩 - 【我的世界】清珏 男声翻唱,https://cfss.cc/api/kg/21722AD258EFC2DAC20EF7207B1C9563.mp4
陈姿彤 - 我的世界 - 伴奏版,https://cfss.cc/api/kg/0FF5FD95CB8510A5FC852FEA0BDE25E1.mp4
抖林壳战 - 【陈姿彤】我的世界 派米的绝望翻唱,https://cfss.cc/api/kg/AC0D9690DA418AB712EB62034EC310C5.mp4
雪天恋人 - 陈姿彤（黑白）-我的世界,https://cfss.cc/api/kg/4C9DB6EC435415B2A4FB9AE1FD83A3AD.mp4

酷狗Mv-谭晗
谭晗 - 官人呐 - 伴奏版,https://cfss.cc/api/kg/8F5C9865ECA1FFBE09A8024D7954918B.mp4
谭晗 - 君不知 - 伴奏版,https://cfss.cc/api/kg/AFADFD604C8F13DA9931C715670A9547.mp4
停不下来的新车菌 - 君不知（DJ沈念版） - 谭晗,https://cfss.cc/api/kg/83F5AF32F01A436E5E5F8AAF59ECB6F8.mp4
纯情犀利哥 - 君不知-谭晗（DJ沈念版）,https://cfss.cc/api/kg/D6E6EC3F5CD4E1B898AA11E1EE67A51A.mp4
残酒 - 谭晗《君不知》酒未醉、心已碎、奈何人间一秋水！,https://cfss.cc/api/kg/C4340B59B92AF18F534F2ACB1EC03B5E.mp4
艾洛儿 - 谭晗-《君不知》旋律非常好听，真是百听不厌啊,https://cfss.cc/api/kg/371FA46490DCC6B608184697FF65EEF5.mp4
Wu远江 - 谭晗 - 官人呐(DJheap九天版) 春色沾满枝芽 小桥流水人家,https://cfss.cc/api/kg/80C0EFBD4B18577E3DB4A3A62CF9142E.mp4
音乐小王子 - 超好听歌曲，谭晗《君不知》人间烟火应如醉如是 红颜几度南山痴,https://cfss.cc/api/kg/7EFB6FE4A62132E66718A30598054969.mp4

酷狗Mv-王珮瑜
王珮瑜、洛天依、经典咏流传 - 但愿人长久 - 经典咏流传 第八期,https://cfss.cc/api/kg/771EA48ED95A688E4AA94563CDCC330B.mp4
王珮瑜、摩登兄弟刘宇宁 - 生僻字 - 2019湖南卫视华人春晚,https://cfss.cc/api/kg/F3DED3F377A3EC357F634E95FD75AFDB.mp4
恋凌 - 【经典咏流传】 王珮瑜&洛天依 《水调歌头·明月几时有》,https://cfss.cc/api/kg/BD6EB8445604984C833AF98D97ADFA36.mp4
南京教父 - 【廖昌永 王珮瑜】《经典咏流传》演唱《南乡子》当歌剧遇到京剧 雄浑厚重感油然而生,https://cfss.cc/api/kg/929AD6FC2AB3D3A3A5DEBAF261A427A1.mp4
王珮瑜 - 【京剧】《三家店》 - 伴奏版,https://cfss.cc/api/kg/3DB1CC6D9D5B3F55049341812CF689D5.mp4
王珮瑜 - 【京剧】《空城计》我正在城楼观山景 - 伴奏版,https://cfss.cc/api/kg/2A4191CA597B4ECC705316A314598547.mp4
王珮瑜、郑棋元 - 倾国倾城 - 2021中央广播电视总台中秋晚会,https://cfss.cc/api/kg/19C64640104AAEC4BD1C3094746241C0.mp4
王珮瑜 - 【京剧】《空城计》我本是卧龙岗散淡的人 - 伴奏版,https://cfss.cc/api/kg/904039DC9E7E0486BB6062425B1B814C.mp4
王珮瑜、梦想的声音 - 心在跳 - 梦想的声音第二季 第六期,https://cfss.cc/api/kg/13DFCC61C91ABC1A86459FBDEB7B9527.mp4
薄雾掩星 - 《断密涧》孟广禄、王珮瑜,https://cfss.cc/api/kg/E41F66D0524C5BF14540F0FD12BFF4DA.mp4

酷狗Mv-谢琳
凌风 - 【中字/完整单曲】【谢琳Charlene.X】创造未来（电视动画《喜羊羊与灰太狼之决战次时代》OP）（210805）,https://cfss.cc/api/kg/77B96407593D1D7A04D7F9532E75B88F.mp4
谢琳 - 创造未来 - 伴奏版,https://cfss.cc/api/kg/CE422C274454DDD881196CC352E34C1A.mp4
谢琳Charlene.X - 晃江南 (TV版) (《少年师爷第二部》动画主题曲),https://cfss.cc/api/kg/03D62D7EC954F7E913092257F6E7F8B3.mp4
北冰Sheep - 四版独孤皇后,https://cfss.cc/api/kg/95D7DBD9F987DB2652BFEE1C74572755.mp4
谢琳Charlene.X - 小平凡 - 伴奏版,https://cfss.cc/api/kg/E0A0F4ABC636D0AC0E07584C19A23201.mp4
谢琳Charlene.X - 晃江南 - 伴奏版,https://cfss.cc/api/kg/923B5397F3CFF8D3B899B42A144D121E.mp4
素秋 - 四版独孤皇后,https://cfss.cc/api/kg/655E963860F6910322D48BB18C06C137.mp4
谢琳Charlene.X - 小平凡,https://cfss.cc/api/kg/79B752B99F1E7B7980593C73AF85B8CD.mp4
谢琳Charlene.X - 若有一天,https://cfss.cc/api/kg/92DCC320B565625C580F1F6253FBCDB1.mp4
尛鬼 - 谢琳 - 约定《喜羊羊与灰太狼动画片之奇妙大营救》主题曲 - 自制卡拉ok MTV,https://cfss.cc/api/kg/4EFDE7BCB4B390128C25351E9D86D76D.mp4

酷狗Mv-苏允
苏允 - 未了情 - 现场版,https://cfss.cc/api/kg/3747513E80ECD1DCCFF508005F3B143A.mp4
苏允 - 未了情 - 伴奏版,https://cfss.cc/api/kg/9CA512F0A56B3D1E87825EE1299E9B34.mp4
灰飞烟未灭 - 苏允,https://cfss.cc/api/kg/2FDE1C2AF5BE8B91CD87E76022B6EC07.mp4
苏允 - 相约今生 - KTV版,https://cfss.cc/api/kg/78EF684AEA5095284B5C2669DEE664CE.mp4
苏允 - 相约今生 - 伴奏版,https://cfss.cc/api/kg/1334650D81A92C06368BC8B59EDD543D.mp4
苏允 - 小筑之恋,https://cfss.cc/api/kg/0D3E12E36FF6C08DE968B6C83CBB4C3C.mp4
依依 - 《苏允》“愿你能再次遇见你最重要的人”,https://cfss.cc/api/kg/EFBE7D9C6D719C40B5E4D1903DC0824A.mp4
捡书少年 - 苏允《未了情》 百听不厌 心随音乐颤动 这首歌太入心 也许是到了一定年龄 洗去繁华之后的沉淀吧 爱了爱了#音乐现场 #天使吻过的嗓音 #人美歌甜 #再忆经典 #再听已是曲中人 #唱歌,https://cfss.cc/api/kg/4C4D359608D473AD37058AD86A1E7B41.mp4
白雪小郡主 - 苏允-《未了情》，很久不闻苏允的消息，重温这首未了情！,https://cfss.cc/api/kg/7D1D699559411A53C817B0F62FAD3695.mp4
李涛 - 苏允《未了情》，取诉不完的离人泪，唱不完的未了情,https://cfss.cc/api/kg/2A03140AB04A50F41EE4A897B59F20AE.mp4

酷狗Mv-yy4823菲儿
中音乐意相伴 - yy4823菲儿演绎动感十足的《拥抱你离去》DJ版，旋律太好,https://cfss.cc/api/kg/7C5B4334A38832D9F8508FE10BF04D99.mp4
音乐风景线 - yy4823菲儿-情歌《老妹儿》,https://cfss.cc/api/kg/81FB278701B7D787D5F0D74E78773A5D.mp4
YY4823菲儿_子豪 - 一个人生活,https://cfss.cc/api/kg/41A97479774086737B5E1B3C5A26C068.mp4
我是雷人 - YY4823菲儿《走江南》好个江南风光 好听-国语720P,https://cfss.cc/api/kg/A0B7A9DE4DB0B42765E2E298583F8A8A.mp4
音乐观影团 - yy4823菲儿《为自己干杯》DJ版原唱金久哲老师,https://cfss.cc/api/kg/CD93115555B9F01791E7AF1B1F63C34F.mp4
